agency.agencyEmail,agency.agencyId,agency.agencyName,agency.agencyPhone,agency.agencyTimezone,agency.agencyType,agency.agencyUrl,endStop,hasPaths,isValid,routeDepot,routeDepotList,routeId,routeLongName,routeShortName,routeType,skipCount,startStop
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,DUNLOP,True,Y,SALTLAKE,['SALTLAKE'],76,SLD GATE BUS STOP - DUNLOP,AC25:DN,3,0,SLD GATE BUS STOP
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,RAMNAGAR,True,Y,OTHER,['OTHER'],320,BIKASH BHAVAN - RAMNAGAR,14A:DN,3,0,BIKASH BHAVAN
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,JULPIA,True,Y,OTHER,['OTHER'],3755,BABUGHAT - JULPIA,40A:DN,3,0,BABUGHAT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,12 NO. TANK,True,Y,OTHER,['OTHER'],5596,KARUNAMOYEE STAND (TOLLYGUNGE) - 12 NO. TANK,47/2:UP,3,0,KARUNAMOYEE STAND (TOLLYGUNGE)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,,False,Y,OTHER,['OTHER'],6191,P. MAZUMDER-HOWRAH STATION,S108/1:DN,3,0,
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,DIGHA,True,Y,,['OTHER'],6258,ESPLANADE - DIGHA,ACS2:DN,3,0,ESPLANADE (WBTC BUS STAND)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BBD BAG,True,Y,OTHER,['OTHER'],5787,KALIKAPUR - BBD BAG,S105:UP,3,0,KALIKAPUR
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BARASAT KAZIPARA BUS DEPOT,True,Y,BARASAT,['BARASAT'],5413,DIGHA - BARASAT,E17:DN,3,0,NEW DIGHA CENTRAL BUS STAND
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,MAYAPUR (NADIA),True,Y,,['OTHER'],6114,ESPLANADE - MAYAPUR,ACT7:UP,3,0,ESPLANADE (WBTC BUS STAND)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,NEW DIGHA CENTRAL BUS STAND,True,Y,JOKA,['JOKA'],5424,JOKA - DIGHA,E45:UP,3,0,JOKA
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BARRACKPORE COURT,True,Y,,['OTHER'],6171,RANAGHAT  - BARACKPORE,D25:DN,3,0,PRAMANIK
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],5957,PURULIA - KOLKATA (BANGLASHREE EXPRESS),BE12:DN,3,0,PURULIA BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,,['OTHER'],5740,JOKA - HOWRAH STATION,NS7:UP,3,0,JOKA
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BALLYGUNGE STATION,True,Y,,['OTHER'],6060,TOLLYGUNJ (WBTC TRAM DEPOT) - BALLYGUNJ (WBTC TRAM TERMINUS),PSP11:DN,3,0,TOLLYGUNGE (METRO)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH FIRE STATION,True,Y,OTHER,['OTHER'],5628,DAKGHAR - HOWRAH FIRE STATION,18A:UP,3,0,DAKGHAR
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,DOMJUR BANISHREE CINEMA,True,Y,,['OTHER'],6096,BARACKPORE - DOMJUR,D13:DN,3,0,BARRACKPORE CHIRIYA MORE
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,GARIA BUS STAND,True,Y,OTHER,['OTHER'],5535,BARASAT (CHAPADALI) - GARIA BUS STAND,AC37:DN,3,0,BARASAT (CHAPADALI)
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,MILLENIUM PARK FERRY GHAT,True,Y,,['OTHER'],6282,HOWRAH FERRY GHAT - MILLENIUM PARK FERRY GHAT,MV03:UP,3,0,HOWRAH FERRY GHAT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,UTTARBHAG,True,Y,OTHER,['OTHER'],5776,BABUGHAT - UTTARBHAG,218:DN,3,0,BABUGHAT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,SANTRAGACHI,True,Y,KASBA,['KASBA'],397,PATULI - SANTRAGACHI,AC53:UP,3,0,PATULI
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,JADAVPUR UNIVERSITY 4NO GATE,True,Y,HOWRAH,['HOWRAH'],324,HOWRAH STATION - JADAVPUR UNIVERSITY 4NO GATE,E1:DN,3,0,HOWRAH STATION
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,BELGACHIA,['BELGACHIA'],5378,ASANSOL - ESPLANADE (WBTC BUS STAND),ACT12:DN,3,0,ASANSOL (CHELIDANGA BUS STOP)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,PARNASREE,True,Y,TARATALA,['TARATALA'],364,NAZRUL TIRTHA (NEW TOWN) - PARNASREE,S4D:DN,3,0,NAZRUL TIRTHA (NEW TOWN)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC TRAM STAND),True,Y,,['OTHER'],5905,FATIKGACHI TO RAJABAZAR,E29:DN,3,0,FATICKGACHI
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,OTHER,['OTHER'],5365,KHIDIRPUR TRAM DEPOT - ESPLANADE (WBTC BUS STAND),RT36:UP,0,0,FANCY MARKET
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BHATTANAGAR,True,Y,OTHER,['OTHER'],5925, KARUNAMOYEE TO BHATTANAGAR,C31:DN,3,0,KARUNAMOYEE (SALT LAKE)
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,BANDAGHAT,True,Y,,['OTHER'],5665,CHOWBHAGA - BANDAGHAT,24A:UP,3,0,CHOWBHAGA
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,NEW DIGHA CENTRAL BUS STAND,True,Y,,['OTHER'],6140,KARUNAMOYEE - DIGHA ( VIA ESPLANADE),ACT9A:UP,3,0,KARUNAMOYEE (SALT LAKE)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,OTHER,['OTHER'],5769,JOKA - HOWRAH STATION,S117:UP,3,0,JOKA
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,DAS PARA (PEPSI),True,Y,OTHER,['OTHER'],5615,BBD BAG - DAS PARA (PEPSI),S106:DN,3,0,BBD BAG
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,PARNASREE,True,Y,TARATALA,['TARATALA'],382,HOWRAH STATION - PARNASREE,AC4:DN,3,0,HOWRAH STATION
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,DANKUNI HOUSING,True,Y,,['OTHER'],6021,KARUNAMOYEE -  DANKUNI HOUSING,D12:UP,3,0,KARUNAMOYEE (SALT LAKE)
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BARUIPUR,True,Y,SLD,['SLD'],5320,SHAPOORJI - BARUIPUR,ST12:DN,3,0,SHAPOORJI
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,THAKURPUKUR (3A),True,Y,OTHER,['OTHER'],352,SANTRAGACHI - THAKURPUKUR (3A),S42:DN,3,0,SANTRAGACHI
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BARASAT KAZIPARA BUS DEPOT,True,Y,BARASAT,"['JOKA', 'BARASAT']",5406,JOKA - BARASAT (CHAPADALI),C8:DN,3,0,WBTC JOKA BUS DEPOT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,TARAPITH,True,Y,OTHER,['OTHER'],6007,ESPLANADE-TARAPITH,E50:UP,3,0,ESPLANADE (WBTC BUS STAND)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,OTHER,['OTHER'],9,SARSUNA - HOWRAH STATION,7A:UP,3,0,SARSUNA
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BALLYGUNGE STATION,True,Y,LAKE,['LAKE'],329,HOWRAH STATION - BALLYGUNGE STATION,S10A:DN,3,0,HOWRAH STATION
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BABUGHAT / BAND STAND,True,Y,OTHER,['OTHER'],5844,DAKSHINESWAR - BABUGHAT / BAND STAND,S158:UP,3,0,DAKSHINESWAR
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,TOPSIA,True,Y,,['OTHER'],5644,BANDAGHAT - TOPSIA,24:DN,3,0,BANDAGHAT
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,SHYAMBAZAR,True,Y,,['OTHER'],5976,SERAMPORE- SHYAMBAZAR,D4/1:DN,3,0,SREERAMPUR  BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KARUNAMOYEE (SALT LAKE),True,Y,OTHER,['OTHER'],5590,ESPLANADE (WBTC BUS STAND) - KARUNAMOYEE (SALT LAKE),46A:UP,3,0,ESPLANADE (WBTC BUS STAND)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,,False,Y,OTHER,['OTHER'],6205,NAGERBAZAR-TOPSIA BUS STAND/SCIENCE CITY,202:UP,3,0,
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,KUTHI GHAT (BARANAGAR),True,Y,,['OTHER'],6289,BELUR MATH FERRY GHAT - KUTHI GHAT (BARANAGAR),MV06:UP,3,0,BELUR MATH FERRY GHAT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,NAGER BAZAR,True,Y,,['OTHER'],6049,SHYAMBAZAR - NAGERBAZAR,PSP5:UP,3,0,SHYAM BAZAR METRO
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,OTHER,['OTHER'],5363,BALLYGUNGE STATION - ESPLANADE (WBTC BUS STAND),RT24:UP,0,0,BALLYGUNGE STATION
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,PETRAPOLE,True,Y,,['OTHER'],6011,TOLLYGUNJE - PETRAPOLE,E49:UP,3,0,TOLLYGUNGE (METRO)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,NEWTOWN,True,Y,,['OTHER'],5749,HOWRAH STATION - NEWTOWN,NS14:UP,3,0,HOWRAH STATION
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,RAJABAZAR,True,Y,,['OTHER'],5650,NICCO PARK - RAJABAZAR,12:DN,3,0,NICCO PARK
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,BELGACHIA,['BELGACHIA'],5421,KARIMPUR - ESPLANADE (WBTC BUS STAND),E22:DN,3,0,KARIMPUR WBTC BUS STAND
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,HATISALA,True,Y,OTHER,['OTHER'],5327,ULTADANGA - HATISALA,ST7A:UP,3,0,BIDHANNAGAR RLY STN
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,GARIA BUS STAND,True,Y,,['OTHER'],5952,HABRA-GARIA,C43:UP,3,0,HABRA WBTC DEPOT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,PAILAN,True,Y,OTHER,['OTHER'],5551,HOWRAH STATION - PAILAN,12C/1A:DN,3,0,HOWRAH STATION
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,SANTRAGACHI,True,Y,SALTLAKE,['SALTLAKE'],58,AMITY UNIVERSITY - SANTRAGACHI,AC41:UP,3,0,AMITY UNIVERSITY
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,,False,Y,OTHER,['OTHER'],6194,HOWRAH STN.-ALKA EWS,215A/1:DN,3,0,
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,ESPLANADE (WBTC BUS STAND),True,Y,OTHER,['OTHER'],6149,HAROA- ESPLANADE,T11:DN,3,0,HAROA MORE
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (KC DAS),True,Y,OTHER,['OTHER'],5371,RAJA BAZAR TRAM DEPOT - ESPLANADE (KC DAS),RT12:UP,0,0,RAJA BAZAR TRAM DEPOT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,OTHER,['OTHER'],5885,CHETLA CHAKIPARA-HOWRAH STATION,18A/1:UP,3,0,MUCHIPARA
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,OTHER,['OTHER'],45,GARIA BUS STAND - HOWRAH STATION,S5:UP,3,0,GARIA BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BADARTALA,True,Y,OTHER,['OTHER'],6180,GAS TURBINE (TARATALA  RD) - BADARTALA ,42A:DN,3,0,TARATALA RD &  HIDE RD XING
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,HOWRAH STATION,True,Y,,['OTHER'],5750,AIRPORT (GATE NO.1) - HOWRAH STATION,NS1:DN,3,0,AIRPORT (GATE NO.1)
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,SODEPUR,True,Y,,['OTHER'],5715,BABUGHAT / BAND STAND - SODEPUR,214:UP,3,0,BABUGHAT / BAND STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BELUR MATH,True,Y,,['OTHER'],6268,BAGBAZAR - BELURMATH,WS1:UP,3,0,BAGBAZAR 
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,JOKA,True,Y,OTHER,['OTHER'],5260,ANANDAPUR - JOKA,S131:DN,3,0,ANANDAPUR
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,TARATALA,['TARATALA'],12,PARNASREE - HOWRAH STATION,E4:UP,3,0,PARNASREE
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KAMALGAZI,True,Y,OTHER,['OTHER'],5246,ECOSPACE - KAMALGAZI,S9C:DN,3,0,ECOSPACE
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,RAJA BAZAR TRAM DEPOT,True,Y,RAJABAZAR,['RAJABAZAR'],5402,NABANNA (TOLL GATE) - RAJA BAZAR TRAM DEPOT,C39:DN,3,0,NABANNA
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],6262,NIMPITH - ESPLANADE,ST39:UP,3,0,NIMPITH
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,KARUNAMOYEE (SALT LAKE),True,Y,,['OTHER'],6141,BARASAT  - KARUNAMOYEE,ACT4:UP,3,0,BARASAT BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,JADAVPUR UNIVERSITY (8B BUS STAND),True,Y,SALTLAKE,['SALTLAKE'],49,KARUNAMOYEE (SALT LAKE) - JADAVPUR UNIVERSITY (8B BUS STAND),S9:DN,3,0,KARUNAMOYEE (SALT LAKE)
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,CHANDITALA MORE,True,Y,,['OTHER'],5646,SODEPUR - CHANDITALA MORE,26/1:DN,3,0,SODEPUR
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],6151,HABRA - ESPLANADE,E25:UP,3,0,HABRA WBTC DEPOT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,PARK CIRCUS 7 POINT CROSSING,True,Y,OTHER,['OTHER'],6237,NARAYANPUR - PARK CIRCUS,217/A:DN,3,0,NARAYANPUR  BATTALA
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,ARIADAHA,True,Y,,['OTHER'],5725,NABANNA (TOLL GATE) - ARIADAHA,S57:UP,3,0,RABINDRA SADAN
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,UNITECH,True,Y,OTHER,['OTHER'],5857,HOWRAH STATION - UNITECH,215A:DN,3,0,HOWRAH STATION
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,PARNASREE,True,Y,OTHER,['OTHER'],5334,ECOSPACE - PARNASREE,VS4:DN,3,0,ECOSPACE
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,MILK COLONY ,True,Y,OTHER,['OTHER'],5576,SAKHER BAZAR - MILK COLONY ,3D:UP,3,0,SAKHER BAZAR
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,BABUGHAT / BAND STAND,True,Y,,['OTHER'],5578,THAKURPUKUR PS - BABUGHAT / BAND STAND,40:UP,3,0,THAKURPUKUR PS
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,MEDINIPUR CENTRAL BUS STOP,True,Y,,['OTHER'],5930,KOLKATA - MEDINIPUR (BANGLASHREE EXPRESS),BE15:UP,3,0,ESPLANADE (WBTC BUS STAND)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,SALTLAKE,['SALTLAKE'],332,AMITY UNIVERSITY - HOWRAH STATION,S12E:DN,3,0,AMITY UNIVERSITY
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BELGACHIA TRAM DEPOT,True,Y,BELGACHIA,['OTHER'],5895,DIGHA - BELGACHIA  ( VIA  ESPLANADE ),E19D:DN,3,0,NEW DIGHA CENTRAL BUS STAND
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,HIGH COURT,True,Y,,['OTHER'],6206,PICNIC GARDEN - HIGH COURT,39:UP,3,0,PICNIC GARDEN / 39 BUS STAND
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,DOMJUR BUS STAND/PS,True,Y,BELGACHIA,['BELGACHIA'],5391,BELGACHIA - DOMJUR,C11:UP,3,0,BELGACHIA TRAM DEPOT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,AMITY UNIVERSITY,True,Y,MANIKTALA,['MANIKTALA'],346,ULTADANGA - AMITY UNIVERSITY,S30:DN,3,0,BIDHANNAGAR RLY STN
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,GOLF GREEN,True,Y,OTHER,['OTHER'],6213,BAGBAZAR - GOLF GREEN ,240/1:DN,3,0,BAGBAZAR 
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,SREERAMPUR  BUS STAND,True,Y,OTHER,['OTHER'],5901,DIGHA -SREERAMPORE,E54:DN,3,0,NEW DIGHA CENTRAL BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,OTHER,['OTHER'],5647,AIRPORT (GATE NO.1) - HOWRAH STATION,30B/1:DN,3,0,AIRPORT (GATE NO.1)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,OTHER,['OTHER'],5657,SARSUNA - HOWRAH STATION,18D:UP,3,0,SARSUNA
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HASNABAD BUS STAND,True,Y,OTHER,['OTHER'],6085,KOLKATA (ESPLANADE WBTC BUS STAND) - HASHNABAD,E37:UP,3,0,ESPLANADE (WBTC BUS STAND)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BIDHANNAGAR RLY STN,True,Y,OTHER,['OTHER'],333,AMTALA - ULTADANGA,S13:UP,3,0,AMTALA
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],6043,DUNLOP - ESPLANADE (WBTC BUS STAND),PSP2:DN,3,0,DUNLOP
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,KOLKATA WEST INTERNATIONAL CITY,True,Y,,['OTHER'],6020,NEW TOWN- KOLKATA WEST INTERNATIONAL CITY,D16:DN,3,0,NAZRUL TIRTHA (NEW TOWN)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,NAIHATI BUS STAND,True,Y,HABRA,['HABRA'],5407,HABRA - NAIHATI BUS STAND,D2:UP,3,0,HABRA WBTC DEPOT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,OTHER,['OTHER'],5678,NAYABAD - HOWRAH STATION,37A:UP,3,0,NAYABAD
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],6249,KAKDWIP - ESPLANADE,ST27:UP,3,0,KAKDWIP
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,NEWTOWN,True,Y,OTHER,['OTHER'],5313,CANEL WEST RD. BUS STAND - NEWTOWN,MX1:UP,3,0,CANEL WEST RD. BUS STAND
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],6150,BAKKHALI - ESPLANADE,ACT15:DN,3,0,BAKKHALI
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,RAJA BAZAR TRAM DEPOT,True,Y,,['OTHER'],6072,NYAJAT - RAJABAZAR (ESPLNADE),D21:DN,3,0,NAZAT BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,ESPLANADE (WBTC BUS STAND),True,Y,OTHER,['OTHER'],5637,NOAPARA BUS STAND - ESPLANADE (WBTC BUS STAND),34C:DN,3,0,NOAPARA BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,,False,Y,OTHER,['OTHER'],6190,"NEW TOWN, RAJARHAT-KOLKATA STATION",K1:DN,3,0,
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KUNDGHAT,True,Y,LAKE,['LAKE'],339,HOWRAH STATION - KUNDGHAT,S2:DN,3,0,HOWRAH STATION
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BAGDA,True,Y,,['OTHER'],6078,HOWRAH - BAGDA,D7/1:UP,3,0,HOWRAH
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,FATICKGACHI,True,Y,,['OTHER'],5906,RAJABAZAR TO FATIKGACHI,E29:UP,3,0,ESPLANADE (WBTC TRAM STAND)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],5897,BARASAT - KOLKATA (BANGLASHREE EXPRESS),BE20:DN,3,0,BARASAT BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,SEALDAH (BR SINGH HOSPITAL),True,Y,OTHER,['OTHER'],5660,KADAM TALA - SEALDAH (BR SINGH HOSPITAL),21/1:UP,3,0,KADAM TALA
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BATANAGAR BUS STAND,True,Y,OTHER,['OTHER'],5819,HOWRAH FIRE STATION - BATANAGAR BUS STAND,S126:DN,3,0,HOWRAH FIRE STATION
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,SCIENCE CITY XING,True,Y,,['OTHER'],5439,BANTALA (IT PARK) - SCIENCE CITY,MW7:DN,3,0,BANTALA (IT PARK)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,OTHER,['OTHER'],5255,BAGUIHATI - HOWRAH STATION,44:UP,3,0,BAGUIHATI
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,,['OTHER'],5734,KAMALGAZI - HOWRAH STATION,NS4:UP,3,0,KAMALGAZI
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,,False,Y,OTHER,['OTHER'],6185,BELIAGHATA PUMP-AHIRITOLA,211:DN,3,0,
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BALLYGUNGE STATION,True,Y,OTHER,['OTHER'],5369,TOLLYGUNGE (METRO) - BALLYGUNGE STATION,RT24/29:UP,0,0,TOLLYGUNGE (METRO)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,PARK CIRCUS 7 POINT CROSSING,True,Y,OTHER,['OTHER'],411,BALLY GHAT - PARK CIRCUS,C23:DN,3,0,DANKUNI HOUSING
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BBD BAG,True,Y,OTHER,['OTHER'],5804,HALTU  MORE - BBD BAG,S109:UP,3,0,HALTU  MORE
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,RAJABAZAR,True,Y,OTHER,['OTHER'],5877,JAMES LONG SARANI - RAJABAZAR,S178:UP,3,0,ROY BAHADUR ROAD (JAMES LONG CROSSING)
